Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-01T00:00+02:00,2020-07-02T00:00+02:00,2020-07-01,1,2656,"33,3",24,9,1,1,"99,96",2273,382,109,97,31,145,137,8
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-01T00:00+02:00,2020-07-02T00:00+02:00,2020-07-01,Totalt i retning Alnabru,2656,"33,3",24,9,1,1,"99,96",2273,382,109,97,31,145,137,8
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-01T00:00+02:00,2020-07-02T00:00+02:00,2020-07-01,Totalt i retning Lindeberg,0,"33,3",24,9,1,0,"100,00",0,0,0,0,0,0,0,0
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-01T00:00+02:00,2020-07-02T00:00+02:00,2020-07-01,Totalt,2656,"33,3",24,9,1,1,"99,96",2273,382,109,97,31,145,137,8
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-02T00:00+02:00,2020-07-03T00:00+02:00,2020-07-02,1,6647,"100,0",24,24,0,0,"100,00",5130,1517,428,440,136,513,474,39
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-02T00:00+02:00,2020-07-03T00:00+02:00,2020-07-02,Totalt i retning Alnabru,6647,"100,0",24,24,0,0,"100,00",5130,1517,428,440,136,513,474,39
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-02T00:00+02:00,2020-07-03T00:00+02:00,2020-07-02,Totalt i retning Lindeberg,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-02T00:00+02:00,2020-07-03T00:00+02:00,2020-07-02,Totalt,6647,"100,0",24,24,0,0,"100,00",5130,1517,428,440,136,513,474,39
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-03T00:00+02:00,2020-07-04T00:00+02:00,2020-07-03,1,6246,"100,0",24,24,0,2,"99,97",4871,1373,437,360,133,443,413,30
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-03T00:00+02:00,2020-07-04T00:00+02:00,2020-07-03,Totalt i retning Alnabru,6245,"100,0",24,24,0,1,"99,98",4871,1373,437,360,133,443,413,30
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-03T00:00+02:00,2020-07-04T00:00+02:00,2020-07-03,Totalt i retning Lindeberg,1,"100,0",24,24,0,1,"0,00",0,0,0,0,0,0,0,0
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-03T00:00+02:00,2020-07-04T00:00+02:00,2020-07-03,Totalt,6246,"100,0",24,24,0,2,"99,97",4871,1373,437,360,133,443,413,30
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-04T00:00+02:00,2020-07-05T00:00+02:00,2020-07-04,1,4587,"100,0",24,24,0,1,"99,98",4092,494,169,153,55,117,109,8
08491V625275,E6 pårampe sørgående fra Lindeberg,EV6 S17D1 m1803 KD4 m31,2020-07-04T00:00+02:00,2020-07-05T00:00+02:00,2020-07-04,Totalt i retning Alnabru,4587,"100,0",24,24,0,1,"99,98",4092,494,169,153,55,117,109,8
