Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,3900,"100,0",24,24,0,19,"99,51",3484,397,33,58,161,145,145,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Alnabru,3900,"100,0",24,24,0,19,"99,51",3484,397,33,58,161,145,145,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Etterstad,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,3900,"100,0",24,24,0,19,"99,51",3484,397,33,58,161,145,145,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,7571,"100,0",24,24,0,9,"99,88",6696,866,186,223,329,128,128,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Alnabru,7571,"100,0",24,24,0,9,"99,88",6696,866,186,223,329,128,128,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Etterstad,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,7571,"100,0",24,24,0,9,"99,88",6696,866,186,223,329,128,128,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,8377,"100,0",24,24,0,23,"99,73",7418,936,242,226,328,140,140,0
07752V625591,Helsfyr rampe mot Alnabru,EV6 S16D20 m2423 KD3 m33,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Alnabru,8375,"100,0",24,24,0,23,"99,73",7417,935,241,226,328,140,140,0
