Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Grorud,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Økern,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Grorud,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Økern,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
43746V625550,Grorud rampe mot Økern,RV163 S1D1 m6502 KD4 m151,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Grorud,-,"0,0",24,24,0,-,-,-,-,-,-,-,-,-,-
