Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,2347,"99,9",24,24,0,0,"100,00",2255,92,20,36,12,24,23,1
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Grorud,0,"99,9",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Sentrum,2347,"99,9",24,24,0,0,"100,00",2255,92,20,36,12,24,23,1
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,2347,"99,9",24,24,0,0,"100,00",2255,92,20,36,12,24,23,1
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,6810,"99,9",24,24,0,3,"99,96",6433,374,147,142,40,45,45,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Grorud,0,"99,9",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Sentrum,6810,"99,9",24,24,0,3,"99,96",6433,374,147,142,40,45,45,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,6810,"99,9",24,24,0,3,"99,96",6433,374,147,142,40,45,45,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,7594,"99,7",24,24,0,2,"99,97",7116,476,179,182,65,50,50,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Grorud,0,"99,7",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Sentrum,7594,"99,7",24,24,0,2,"99,97",7116,476,179,182,65,50,50,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,7594,"99,7",24,24,0,2,"99,97",7116,476,179,182,65,50,50,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,1,7600,"100,0",24,24,0,3,"99,96",7157,440,173,166,53,48,48,0
34157V2312145,Økerntunellen mot Sentrum Datter,RV163 S1D1 m786,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Grorud,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
