Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,1958,"100,0",24,24,0,0,"100,00",1932,26,11,12,1,2,2,0
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,2,2486,"100,0",24,24,0,0,"100,00",2447,39,21,16,0,2,2,0
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,8973,"100,0",24,24,0,0,"100,00",8703,270,91,66,20,93,93,0
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,4,11011,"100,0",24,24,0,0,"100,00",10764,247,80,81,6,80,79,1
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning SMESTAD,13497,"100,0",24,24,0,0,"100,00",13211,286,101,97,6,82,81,1
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning ULLERN,10931,"100,0",24,24,0,0,"100,00",10635,296,102,78,21,95,95,0
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,24428,"100,0",24,24,0,0,"100,00",23846,582,203,175,27,177,176,1
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,6729,"100,0",24,24,0,0,"100,00",6546,183,116,41,6,20,20,0
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,2,5713,"100,0",24,24,0,0,"100,00",5539,174,104,60,4,6,6,0
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,3,14817,"100,0",24,24,0,0,"100,00",13437,1380,525,431,75,349,346,3
24764V625406,SMESTAD BRANNSTASJON,RV150 S2D1 m4757,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,4,16231,"100,0",24,24,0,0,"100,00",14986,1245,483,413,55,294,291,3
