Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-22T00:00+02:00,2019-05-23T00:00+02:00,2019-05-22,1,4363,"41,7",24,11,1,157,"96,40",3596,610,184,144,110,172,158,14
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-22T00:00+02:00,2019-05-23T00:00+02:00,2019-05-22,Totalt i retning Bjerke,4362,"41,7",24,11,1,156,"96,42",3596,610,184,144,110,172,158,14
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-22T00:00+02:00,2019-05-23T00:00+02:00,2019-05-22,Totalt i retning Sinsen,1,"41,7",24,11,1,1,"0,00",0,0,0,0,0,0,0,0
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-22T00:00+02:00,2019-05-23T00:00+02:00,2019-05-22,Totalt,4363,"41,7",24,11,1,157,"96,40",3596,610,184,144,110,172,158,14
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-23T00:00+02:00,2019-05-24T00:00+02:00,2019-05-23,1,6623,"100,0",24,24,0,189,"97,15",5396,1038,359,210,188,281,259,22
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-23T00:00+02:00,2019-05-24T00:00+02:00,2019-05-23,Totalt i retning Bjerke,6623,"100,0",24,24,0,189,"97,15",5396,1038,359,210,188,281,259,22
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-23T00:00+02:00,2019-05-24T00:00+02:00,2019-05-23,Totalt i retning Sinsen,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-23T00:00+02:00,2019-05-24T00:00+02:00,2019-05-23,Totalt,6623,"100,0",24,24,0,189,"97,15",5396,1038,359,210,188,281,259,22
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-24T00:00+02:00,2019-05-25T00:00+02:00,2019-05-24,1,6495,"100,0",24,24,0,149,"97,71",5391,955,310,178,190,277,257,20
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-24T00:00+02:00,2019-05-25T00:00+02:00,2019-05-24,Totalt i retning Bjerke,6495,"100,0",24,24,0,149,"97,71",5391,955,310,178,190,277,257,20
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-24T00:00+02:00,2019-05-25T00:00+02:00,2019-05-24,Totalt i retning Sinsen,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-24T00:00+02:00,2019-05-25T00:00+02:00,2019-05-24,Totalt,6495,"100,0",24,24,0,149,"97,71",5391,955,310,178,190,277,257,20
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-25T00:00+02:00,2019-05-26T00:00+02:00,2019-05-25,1,5724,"100,0",24,24,0,117,"97,96",4946,661,164,152,124,221,202,19
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-25T00:00+02:00,2019-05-26T00:00+02:00,2019-05-25,Totalt i retning Bjerke,5724,"100,0",24,24,0,117,"97,96",4946,661,164,152,124,221,202,19
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-25T00:00+02:00,2019-05-26T00:00+02:00,2019-05-25,Totalt i retning Sinsen,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-25T00:00+02:00,2019-05-26T00:00+02:00,2019-05-25,Totalt,5724,"100,0",24,24,0,117,"97,96",4946,661,164,152,124,221,202,19
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-26T00:00+02:00,2019-05-27T00:00+02:00,2019-05-26,1,5389,"100,0",24,24,0,80,"98,52",4765,544,134,98,146,166,151,15
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-26T00:00+02:00,2019-05-27T00:00+02:00,2019-05-26,Totalt i retning Bjerke,5389,"100,0",24,24,0,80,"98,52",4765,544,134,98,146,166,151,15
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-26T00:00+02:00,2019-05-27T00:00+02:00,2019-05-26,Totalt i retning Sinsen,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-26T00:00+02:00,2019-05-27T00:00+02:00,2019-05-26,Totalt,5389,"100,0",24,24,0,80,"98,52",4765,544,134,98,146,166,151,15
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-27T00:00+02:00,2019-05-28T00:00+02:00,2019-05-27,1,6747,"100,0",24,24,0,230,"96,59",5390,1127,382,262,207,276,249,27
80890V625375,Rv 4 Bjerke Nordgående Avrampe,RV4 S1D1 m2095 KD1 m197,2019-05-27T00:00+02:00,2019-05-28T00:00+02:00,2019-05-27,Totalt i retning Bjerke,6747,"100,0",24,24,0,230,"96,59",5390,1127,382,262,207,276,249,27
