Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,672,"100,0",24,24,0,1,"99,85",596,75,6,5,1,63,63,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Bryn,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Teisen,672,"100,0",24,24,0,1,"99,85",596,75,6,5,1,63,63,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,672,"100,0",24,24,0,1,"99,85",596,75,6,5,1,63,63,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,1627,"100,0",24,24,0,1,"99,94",1426,200,35,17,4,144,144,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Bryn,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Teisen,1627,"100,0",24,24,0,1,"99,94",1426,200,35,17,4,144,144,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,1627,"100,0",24,24,0,1,"99,94",1426,200,35,17,4,144,144,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,1768,"100,0",24,24,0,3,"99,83",1538,227,55,26,10,136,136,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Bryn,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Teisen,1768,"100,0",24,24,0,3,"99,83",1538,227,55,26,10,136,136,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,1768,"100,0",24,24,0,3,"99,83",1538,227,55,26,10,136,136,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,1,1861,"100,0",24,24,0,1,"99,95",1619,241,61,26,13,141,141,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Bryn,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Teisen,1861,"100,0",24,24,0,1,"99,95",1619,241,61,26,13,141,141,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt,1861,"100,0",24,24,0,1,"99,95",1619,241,61,26,13,141,141,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,1,1153,"100,0",24,24,0,1,"99,91",1062,90,14,8,0,68,68,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning Bryn,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning Teisen,1153,"100,0",24,24,0,1,"99,91",1062,90,14,8,0,68,68,0
73125V3145673,E6 Teisen pårampe fra Bryn,EV6 S16D1 m4275 KD1 m325,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt,1153,"100,0",24,24,0,1,"99,91",1062,90,14,8,0,68,68,0
