Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,3007,"99,7",24,24,0,2,"99,93",2638,367,27,19,178,143,143,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,1952,"99,7",24,24,0,2,"99,90",1685,265,30,12,42,181,180,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Vest,4959,"99,7",24,24,0,4,"99,92",4323,632,57,31,220,324,323,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Øst,0,"99,7",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,4959,"99,7",24,24,0,4,"99,92",4323,632,57,31,220,324,323,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,3816,"100,0",24,24,0,10,"99,74",3114,692,135,85,220,252,250,2
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,3,2157,"100,0",24,24,0,6,"99,72",1733,418,34,18,74,292,291,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Vest,5971,"100,0",24,24,0,16,"99,73",4847,1108,169,101,294,544,541,3
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Øst,2,"100,0",24,24,0,0,"100,00",0,2,0,2,0,0,0,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,5973,"100,0",24,24,0,16,"99,73",4847,1110,169,103,294,544,541,3
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,4472,"99,9",24,24,0,13,"99,71",3670,789,169,117,238,265,265,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,3,2364,"99,9",24,24,0,6,"99,75",1935,423,41,19,71,292,291,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Vest,6834,"99,9",24,24,0,19,"99,72",5605,1210,210,134,309,557,556,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Øst,2,"99,9",24,24,0,0,"100,00",0,2,0,2,0,0,0,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,6836,"99,9",24,24,0,19,"99,72",5605,1212,210,136,309,557,556,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,1,4485,"99,9",24,24,0,15,"99,67",3678,792,163,103,241,285,283,2
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,3,2208,"99,9",24,24,0,4,"99,82",1802,402,33,17,71,281,279,2
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Vest,6690,"99,9",24,24,0,19,"99,72",5480,1191,196,118,312,565,561,4
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Øst,3,"99,9",24,24,0,0,"100,00",0,3,0,2,0,1,1,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt,6693,"99,9",24,24,0,19,"99,72",5480,1194,196,120,312,566,562,4
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,1,3716,"99,9",24,24,0,12,"99,68",3278,426,62,35,124,205,204,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,3,1756,"99,9",24,24,0,2,"99,89",1454,300,23,7,72,198,198,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning Vest,5472,"99,9",24,24,0,14,"99,74",4732,726,85,42,196,403,402,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning Øst,0,"99,9",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt,5472,"99,9",24,24,0,14,"99,74",4732,726,85,42,196,403,402,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,1,3614,"99,8",24,24,0,9,"99,75",3241,364,42,30,137,155,154,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,3,2071,"99,8",24,24,0,1,"99,95",1799,271,31,11,47,182,182,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning Vest,5684,"99,8",24,24,0,10,"99,82",5040,634,73,41,183,337,336,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning Øst,1,"99,8",24,24,0,0,"100,00",0,1,0,0,1,0,0,0
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt,5685,"99,8",24,24,0,10,"99,82",5040,635,73,41,184,337,336,1
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,1,4316,"99,9",24,24,0,6,"99,86",3543,767,174,86,226,281,279,2
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,3,2490,"99,9",24,24,0,4,"99,84",2094,392,43,14,63,272,270,2
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning Vest,6804,"99,9",24,24,0,10,"99,85",5637,1157,217,98,289,553,549,4
17684V2460285,Dr. Eufemias Gt. Vestgående Datter,EV18 S55D10 m1625,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning Øst,2,"99,9",24,24,0,0,"100,00",0,2,0,2,0,0,0,0
