Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,3953,"100,0",24,24,0,2,"99,95",3607,344,31,29,200,84,84,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Helsfyr,1,"100,0",24,24,0,1,"0,00",0,0,0,0,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Sentrum,3952,"100,0",24,24,0,1,"99,97",3607,344,31,29,200,84,84,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,3953,"100,0",24,24,0,2,"99,95",3607,344,31,29,200,84,84,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,8513,"100,0",24,24,0,5,"99,94",7756,752,137,160,352,103,103,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Helsfyr,1,"100,0",24,24,0,0,"100,00",0,1,0,1,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Sentrum,8512,"100,0",24,24,0,5,"99,94",7756,751,137,159,352,103,103,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,8513,"100,0",24,24,0,5,"99,94",7756,752,137,160,352,103,103,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,9369,"100,0",24,24,0,3,"99,97",8549,817,166,193,338,120,119,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Helsfyr,2,"100,0",24,24,0,0,"100,00",1,1,0,1,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Sentrum,9367,"100,0",24,24,0,3,"99,97",8548,816,166,192,338,120,119,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,9369,"100,0",24,24,0,3,"99,97",8549,817,166,193,338,120,119,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,1,9432,"100,0",24,24,0,6,"99,94",8655,771,173,152,325,121,121,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Helsfyr,1,"100,0",24,24,0,0,"100,00",1,0,0,0,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Sentrum,9431,"100,0",24,24,0,6,"99,94",8654,771,173,152,325,121,121,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt,9432,"100,0",24,24,0,6,"99,94",8655,771,173,152,325,121,121,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,1,6061,"100,0",24,24,0,4,"99,93",5631,426,47,76,228,75,75,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning Helsfyr,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning Sentrum,6061,"100,0",24,24,0,4,"99,93",5631,426,47,76,228,75,75,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt,6061,"100,0",24,24,0,4,"99,93",5631,426,47,76,228,75,75,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,1,5161,"100,0",24,24,0,2,"99,96",4780,379,38,69,205,67,67,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning Helsfyr,1,"100,0",24,24,0,0,"100,00",1,0,0,0,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning Sentrum,5160,"100,0",24,24,0,2,"99,96",4779,379,38,69,205,67,67,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt,5161,"100,0",24,24,0,2,"99,96",4780,379,38,69,205,67,67,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,1,9728,"100,0",24,24,0,33,"99,66",8826,869,191,202,357,119,118,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning Helsfyr,3,"100,0",24,24,0,1,"66,67",1,1,0,1,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning Sentrum,9725,"100,0",24,24,0,32,"99,67",8825,868,191,201,357,119,118,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt,9728,"100,0",24,24,0,33,"99,66",8826,869,191,202,357,119,118,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,1,9927,"100,0",24,24,0,13,"99,87",9048,866,211,205,330,120,120,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt i retning Helsfyr,7,"100,0",24,24,0,2,"71,43",0,5,1,4,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt i retning Sentrum,9920,"100,0",24,24,0,11,"99,89",9048,861,210,201,330,120,120,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt,9927,"100,0",24,24,0,13,"99,87",9048,866,211,205,330,120,120,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,1,10164,"100,0",24,24,0,11,"99,89",9273,880,224,192,346,118,117,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt i retning Helsfyr,6,"100,0",24,24,0,0,"100,00",3,3,1,0,1,1,1,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt i retning Sentrum,10158,"100,0",24,24,0,11,"99,89",9270,877,223,192,345,117,116,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt,10164,"100,0",24,24,0,11,"99,89",9273,880,224,192,346,118,117,1
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,1,10602,"100,0",24,24,0,13,"99,88",9695,894,214,212,349,119,119,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,Totalt i retning Helsfyr,1,"100,0",24,24,0,0,"100,00",1,0,0,0,0,0,0,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,Totalt i retning Sentrum,10601,"100,0",24,24,0,13,"99,88",9694,894,214,212,349,119,119,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,Totalt,10602,"100,0",24,24,0,13,"99,88",9695,894,214,212,349,119,119,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-11T00:00+01:00,2019-01-12T00:00+01:00,2019-01-11,1,10426,"100,0",24,24,0,8,"99,92",9558,860,204,219,330,107,107,0
89007V625589,Helsfyr rampe mot sentrum,EV6 S16D20 m2423 KD2 m133,2019-01-11T00:00+01:00,2019-01-12T00:00+01:00,2019-01-11,Totalt i retning Helsfyr,5,"100,0",24,24,0,0,"100,00",2,3,1,2,0,0,0,0
