Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,2926,"100,0",24,24,0,0,"100,00",2886,40,23,9,5,3,3,0
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,9115,"100,0",24,24,0,2,"99,98",8832,281,100,122,30,29,26,3
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Furuset,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Skĺrer,12041,"100,0",24,24,0,2,"99,98",11718,321,123,131,35,32,29,3
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,12041,"100,0",24,24,0,2,"99,98",11718,321,123,131,35,32,29,3
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,8221,"100,0",24,24,0,2,"99,98",7884,335,213,69,38,15,15,0
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,3,16171,"100,0",24,24,0,50,"99,69",14138,1983,681,851,176,275,264,11
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Furuset,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Skĺrer,24392,"100,0",24,24,0,52,"99,79",22022,2318,894,920,214,290,279,11
16477V625646,Karihaugen rampe mot Skårer,RV159 S1D1 m289,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,24392,"100,0",24,24,0,52,"99,79",22022,2318,894,920,214,290,279,11
