Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-06T00:00+01:00,2019-12-07T00:00+01:00,2019-12-06,1,1046,"41,7",24,11,1,0,"100,00",919,127,27,6,0,94,94,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-06T00:00+01:00,2019-12-07T00:00+01:00,2019-12-06,Totalt i retning Granfoss,0,"41,7",24,11,1,0,"100,00",0,0,0,0,0,0,0,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-06T00:00+01:00,2019-12-07T00:00+01:00,2019-12-06,Totalt i retning Ullern,1046,"41,7",24,11,1,0,"100,00",919,127,27,6,0,94,94,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-06T00:00+01:00,2019-12-07T00:00+01:00,2019-12-06,Totalt,1046,"41,7",24,11,1,0,"100,00",919,127,27,6,0,94,94,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-07T00:00+01:00,2019-12-08T00:00+01:00,2019-12-07,1,1335,"100,0",24,24,0,0,"100,00",1236,99,23,11,0,65,65,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-07T00:00+01:00,2019-12-08T00:00+01:00,2019-12-07,Totalt i retning Granfoss,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-07T00:00+01:00,2019-12-08T00:00+01:00,2019-12-07,Totalt i retning Ullern,1335,"100,0",24,24,0,0,"100,00",1236,99,23,11,0,65,65,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-07T00:00+01:00,2019-12-08T00:00+01:00,2019-12-07,Totalt,1335,"100,0",24,24,0,0,"100,00",1236,99,23,11,0,65,65,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-08T00:00+01:00,2019-12-09T00:00+01:00,2019-12-08,1,1068,"100,0",24,24,0,0,"100,00",973,95,22,10,1,62,62,0
30017V625457,Avrampe mot Ullern,RV150 S2D1 m5685 KD3 m66,2019-12-08T00:00+01:00,2019-12-09T00:00+01:00,2019-12-08,Totalt i retning Granfoss,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
