Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,4816,"100,0",24,24,0,0,"100,00",4747,69,47,14,4,4,4,0
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,2,7851,"100,0",24,24,0,0,"100,00",7728,123,69,39,7,8,8,0
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,14463,"100,0",24,24,0,0,"100,00",13840,623,188,122,41,272,257,15
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,4,14776,"100,0",24,24,0,0,"100,00",14089,687,208,188,45,246,239,7
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,5,305,"100,0",24,24,0,0,"100,00",224,81,7,4,0,70,70,0
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,6,418,"100,0",24,24,0,0,"100,00",372,46,4,4,1,37,37,0
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Bryn,19585,"100,0",24,24,0,0,"100,00",18812,773,242,140,45,346,331,15
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Ryen,23044,"100,0",24,24,0,0,"100,00",22188,856,281,231,53,291,284,7
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,42629,"100,0",24,24,0,0,"100,00",41000,1629,523,371,98,637,615,22
13447V625213,E6 Manglerud,EV6 S16D1 m2289,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,11158,"99,9",24,24,0,0,"100,00",10659,499,374,73,17,35,34,1
