Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,3936,"100,0",24,24,0,0,"100,00",3860,76,39,25,6,6,5,1
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,6691,"100,0",24,24,0,0,"100,00",6417,274,118,70,55,31,30,1
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,5,2,"100,0",24,24,0,1,"50,00",1,0,0,0,0,0,0,0
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Furuset,10628,"100,0",24,24,0,0,"100,00",10278,350,157,95,61,37,35,2
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Skĺrer,1,"100,0",24,24,0,1,"0,00",0,0,0,0,0,0,0,0
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,10629,"100,0",24,24,0,1,"99,99",10278,350,157,95,61,37,35,2
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,12550,"100,0",24,24,0,0,"100,00",11871,679,331,225,37,86,82,4
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,3,11641,"100,0",24,24,0,3,"99,97",9850,1788,662,744,167,215,212,3
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,5,13,"100,0",24,24,0,0,"100,00",11,2,0,2,0,0,0,0
68539V625646,Karihaugen rampe mot Furuset,RV159 S1D1 m1206,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Furuset,24203,"100,0",24,24,0,3,"99,99",21732,2468,993,970,204,301,294,7
