Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-15T00:00+02:00,2019-05-16T00:00+02:00,2019-05-15,2,2980,"50,0",24,13,1,0,"100,00",2742,238,140,56,18,24,23,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-15T00:00+02:00,2019-05-16T00:00+02:00,2019-05-15,4,5517,"50,0",24,13,1,1,"99,98",4634,882,363,299,101,119,116,3
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-15T00:00+02:00,2019-05-16T00:00+02:00,2019-05-15,Totalt i retning Grorud,8497,"50,0",24,13,1,1,"99,99",7376,1120,503,355,119,143,139,4
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-15T00:00+02:00,2019-05-16T00:00+02:00,2019-05-15,Totalt i retning Økern,0,"50,0",24,13,1,0,"100,00",0,0,0,0,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-15T00:00+02:00,2019-05-16T00:00+02:00,2019-05-15,Totalt,8497,"50,0",24,13,1,1,"99,99",7376,1120,503,355,119,143,139,4
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-16T00:00+02:00,2019-05-17T00:00+02:00,2019-05-16,2,6658,"100,0",24,24,0,2,"99,97",6152,504,276,148,33,47,44,3
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-16T00:00+02:00,2019-05-17T00:00+02:00,2019-05-16,4,10055,"100,0",24,24,0,1,"99,99",8230,1824,664,696,199,265,260,5
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-16T00:00+02:00,2019-05-17T00:00+02:00,2019-05-16,Totalt i retning Grorud,16712,"100,0",24,24,0,3,"99,98",14382,2327,939,844,232,312,304,8
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-16T00:00+02:00,2019-05-17T00:00+02:00,2019-05-16,Totalt i retning Økern,1,"100,0",24,24,0,0,"100,00",0,1,1,0,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-16T00:00+02:00,2019-05-17T00:00+02:00,2019-05-16,Totalt,16713,"100,0",24,24,0,3,"99,98",14382,2328,940,844,232,312,304,8
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-17T00:00+02:00,2019-05-18T00:00+02:00,2019-05-17,2,839,"100,0",24,24,0,1,"99,88",812,26,16,2,3,5,5,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-17T00:00+02:00,2019-05-18T00:00+02:00,2019-05-17,4,4212,"100,0",24,24,0,0,"100,00",3904,308,115,59,59,75,75,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-17T00:00+02:00,2019-05-18T00:00+02:00,2019-05-17,Totalt i retning Grorud,5050,"100,0",24,24,0,0,"100,00",4716,334,131,61,62,80,80,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-17T00:00+02:00,2019-05-18T00:00+02:00,2019-05-17,Totalt i retning Økern,1,"100,0",24,24,0,1,"0,00",0,0,0,0,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-17T00:00+02:00,2019-05-18T00:00+02:00,2019-05-17,Totalt,5051,"100,0",24,24,0,1,"99,98",4716,334,131,61,62,80,80,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-18T00:00+02:00,2019-05-19T00:00+02:00,2019-05-18,2,1114,"100,0",24,24,0,1,"99,91",1055,58,28,18,7,5,5,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-18T00:00+02:00,2019-05-19T00:00+02:00,2019-05-18,4,4602,"100,0",24,24,0,0,"100,00",4124,478,169,151,74,84,83,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-18T00:00+02:00,2019-05-19T00:00+02:00,2019-05-18,Totalt i retning Grorud,5716,"100,0",24,24,0,1,"99,98",5179,536,197,169,81,89,88,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-18T00:00+02:00,2019-05-19T00:00+02:00,2019-05-18,Totalt i retning Økern,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-18T00:00+02:00,2019-05-19T00:00+02:00,2019-05-18,Totalt,5716,"100,0",24,24,0,1,"99,98",5179,536,197,169,81,89,88,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-19T00:00+02:00,2019-05-20T00:00+02:00,2019-05-19,2,1099,"100,0",24,24,0,0,"100,00",1063,36,24,6,1,5,5,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-19T00:00+02:00,2019-05-20T00:00+02:00,2019-05-19,4,4908,"100,0",24,24,0,0,"100,00",4536,372,138,88,63,83,82,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-19T00:00+02:00,2019-05-20T00:00+02:00,2019-05-19,Totalt i retning Grorud,6006,"100,0",24,24,0,0,"100,00",5599,407,162,93,64,88,87,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-19T00:00+02:00,2019-05-20T00:00+02:00,2019-05-19,Totalt i retning Økern,1,"100,0",24,24,0,0,"100,00",0,1,0,1,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-19T00:00+02:00,2019-05-20T00:00+02:00,2019-05-19,Totalt,6007,"100,0",24,24,0,0,"100,00",5599,408,162,94,64,88,87,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-20T00:00+02:00,2019-05-21T00:00+02:00,2019-05-20,2,6146,"100,0",24,24,0,0,"100,00",5690,456,239,133,31,53,52,1
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-20T00:00+02:00,2019-05-21T00:00+02:00,2019-05-20,4,9401,"100,0",24,24,0,2,"99,98",7565,1834,695,633,204,302,294,8
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-20T00:00+02:00,2019-05-21T00:00+02:00,2019-05-20,Totalt i retning Grorud,15547,"100,0",24,24,0,2,"99,99",13255,2290,934,766,235,355,346,9
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-20T00:00+02:00,2019-05-21T00:00+02:00,2019-05-20,Totalt i retning Økern,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-20T00:00+02:00,2019-05-21T00:00+02:00,2019-05-20,Totalt,15547,"100,0",24,24,0,2,"99,99",13255,2290,934,766,235,355,346,9
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-21T00:00+02:00,2019-05-22T00:00+02:00,2019-05-21,2,6094,"100,0",24,24,0,0,"100,00",5585,509,257,152,47,53,50,3
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-21T00:00+02:00,2019-05-22T00:00+02:00,2019-05-21,4,9415,"100,0",24,24,0,1,"99,99",7643,1771,626,664,204,277,272,5
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-21T00:00+02:00,2019-05-22T00:00+02:00,2019-05-21,Totalt i retning Grorud,15509,"100,0",24,24,0,1,"99,99",13228,2280,883,816,251,330,322,8
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-21T00:00+02:00,2019-05-22T00:00+02:00,2019-05-21,Totalt i retning Økern,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
20690V625530,Rv 163 Brobekk Sydgående,RV163 S1D1 m2552,2019-05-21T00:00+02:00,2019-05-22T00:00+02:00,2019-05-21,Totalt,15509,"100,0",24,24,0,1,"99,99",13228,2280,883,816,251,330,322,8
