Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,2,564,"45,8",24,12,1,0,"100,00",513,51,29,11,6,5,5,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,4,3172,"45,8",24,12,1,0,"100,00",2637,535,184,203,74,74,74,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,Totalt i retning Grorud,0,"45,8",24,12,1,0,"100,00",0,0,0,0,0,0,0,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,Totalt i retning Karihaugen,3736,"45,8",24,12,1,0,"100,00",3150,586,213,214,80,79,79,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,Totalt,3736,"45,8",24,12,1,0,"100,00",3150,586,213,214,80,79,79,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,2,1780,"100,0",24,24,0,0,"100,00",1669,111,72,28,5,6,6,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,4,7103,"100,0",24,24,0,0,"100,00",5868,1235,424,530,111,170,165,5
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,Totalt i retning Grorud,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,Totalt i retning Karihaugen,8883,"100,0",24,24,0,0,"100,00",7537,1346,496,558,116,176,171,5
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,Totalt,8883,"100,0",24,24,0,0,"100,00",7537,1346,496,558,116,176,171,5
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-04T00:00+02:00,2020-04-05T00:00+02:00,2020-04-04,2,517,"100,0",24,24,0,0,"100,00",503,14,7,5,2,0,0,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-04T00:00+02:00,2020-04-05T00:00+02:00,2020-04-04,4,3976,"100,0",24,24,0,0,"100,00",3650,326,159,127,16,24,24,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-04T00:00+02:00,2020-04-05T00:00+02:00,2020-04-04,Totalt i retning Grorud,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-04T00:00+02:00,2020-04-05T00:00+02:00,2020-04-04,Totalt i retning Karihaugen,4493,"100,0",24,24,0,0,"100,00",4153,340,166,132,18,24,24,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-04T00:00+02:00,2020-04-05T00:00+02:00,2020-04-04,Totalt,4493,"100,0",24,24,0,0,"100,00",4153,340,166,132,18,24,24,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-05T00:00+02:00,2020-04-06T00:00+02:00,2020-04-05,2,243,"100,0",24,24,0,0,"100,00",237,6,5,1,0,0,0,0
83502V625530,Rv 163 Haugenstua Vestgående,RV163 S1D1 m8683,2020-04-05T00:00+02:00,2020-04-06T00:00+02:00,2020-04-05,4,2664,"100,0",24,24,0,0,"100,00",2500,164,69,47,10,38,36,2
