Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,1958,"100,0",24,24,0,4,"99,80",1819,135,14,9,4,108,108,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning DRAMMEN,1958,"100,0",24,24,0,4,"99,80",1819,135,14,9,4,108,108,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning LYSAKER BUSSTERM,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,1958,"100,0",24,24,0,4,"99,80",1819,135,14,9,4,108,108,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,5676,"98,6",24,24,0,4,"99,93",5201,471,80,83,41,267,267,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning DRAMMEN,5675,"98,6",24,24,0,4,"99,93",5201,470,80,82,41,267,267,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning LYSAKER BUSSTERM,1,"98,6",24,24,0,0,"100,00",0,1,0,1,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,5676,"98,6",24,24,0,4,"99,93",5201,471,80,83,41,267,267,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,6849,"100,0",24,24,0,7,"99,90",6330,512,103,85,42,282,282,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning DRAMMEN,6847,"100,0",24,24,0,6,"99,91",6329,512,103,85,42,282,282,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning LYSAKER BUSSTERM,2,"100,0",24,24,0,1,"50,00",1,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,6849,"100,0",24,24,0,7,"99,90",6330,512,103,85,42,282,282,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,1,6431,"100,0",24,24,0,2,"99,97",5927,502,99,86,32,285,285,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning DRAMMEN,6431,"100,0",24,24,0,2,"99,97",5927,502,99,86,32,285,285,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning LYSAKER BUSSTERM,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt,6431,"100,0",24,24,0,2,"99,97",5927,502,99,86,32,285,285,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,1,3419,"100,0",24,24,0,6,"99,82",3210,203,24,18,10,151,151,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning DRAMMEN,3419,"100,0",24,24,0,6,"99,82",3210,203,24,18,10,151,151,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning LYSAKER BUSSTERM,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt,3419,"100,0",24,24,0,6,"99,82",3210,203,24,18,10,151,151,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,1,2997,"100,0",24,24,0,5,"99,83",2827,165,26,16,13,110,110,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning DRAMMEN,2997,"100,0",24,24,0,5,"99,83",2827,165,26,16,13,110,110,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning LYSAKER BUSSTERM,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt,2997,"100,0",24,24,0,5,"99,83",2827,165,26,16,13,110,110,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,1,7572,"100,0",24,24,0,6,"99,92",6964,602,142,115,58,287,287,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning DRAMMEN,7571,"100,0",24,24,0,5,"99,93",6964,602,142,115,58,287,287,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning LYSAKER BUSSTERM,1,"100,0",24,24,0,1,"0,00",0,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt,7572,"100,0",24,24,0,6,"99,92",6964,602,142,115,58,287,287,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,1,7954,"100,0",24,24,0,12,"99,85",7247,695,161,138,90,306,304,2
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt i retning DRAMMEN,7954,"100,0",24,24,0,12,"99,85",7247,695,161,138,90,306,304,2
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt i retning LYSAKER BUSSTERM,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt,7954,"100,0",24,24,0,12,"99,85",7247,695,161,138,90,306,304,2
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,1,7922,"100,0",24,24,0,19,"99,76",7231,672,166,131,87,288,286,2
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt i retning DRAMMEN,7920,"100,0",24,24,0,18,"99,77",7231,671,166,130,87,288,286,2
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt i retning LYSAKER BUSSTERM,2,"100,0",24,24,0,1,"50,00",0,1,0,1,0,0,0,0
74031V1857387,LYSAKERLOKKET RAMPE,EV18 S54D1 m837 KD5 m309,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt,7922,"100,0",24,24,0,19,"99,76",7231,672,166,131,87,288,286,2
