Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,6754,"100,0",24,24,0,0,"100,00",6651,103,48,32,11,12,11,1
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,2,4142,"100,0",24,24,0,0,"100,00",4083,59,32,15,3,9,8,1
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,15676,"100,0",24,24,0,1,"99,99",15149,526,164,134,79,149,142,7
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,4,12462,"100,0",24,24,0,0,"100,00",12037,425,113,105,65,142,136,6
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,5,1202,"100,0",24,24,0,0,"100,00",733,469,11,3,285,170,170,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,6,3091,"100,0",24,24,0,0,"100,00",2978,113,30,8,55,20,20,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,8,894,"100,0",24,24,0,0,"100,00",442,452,1,1,275,175,175,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning DRAMMEN,20589,"100,0",24,24,0,0,"100,00",19540,1049,176,129,398,346,339,7
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning OSLO,23632,"100,0",24,24,0,1,"100,00",22533,1098,223,169,375,331,323,8
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,44221,"100,0",24,24,0,1,"100,00",42073,2147,399,298,773,677,662,15
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,12151,"100,0",24,24,0,0,"100,00",11645,506,266,94,27,119,116,3
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,2,9452,"100,0",24,24,0,0,"100,00",9031,421,249,71,21,80,75,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,3,22148,"100,0",24,24,0,2,"99,99",19578,2568,677,767,201,923,897,26
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,4,17877,"100,0",24,24,0,0,"100,00",15727,2150,449,651,237,813,792,21
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,5,2722,"100,0",24,24,0,1,"99,96",1822,899,10,9,567,313,313,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,6,7260,"100,0",24,24,0,0,"100,00",6770,490,176,120,84,110,109,1
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,8,1666,"100,0",24,24,0,0,"100,00",782,884,22,18,529,315,315,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning DRAMMEN,36254,"100,0",24,24,0,0,"100,00",32310,3944,896,859,871,1318,1291,27
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning OSLO,37022,"100,0",24,24,0,3,"99,99",33045,3974,953,871,795,1355,1326,29
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,73276,"100,0",24,24,0,3,"100,00",65355,7918,1849,1730,1666,2673,2617,56
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,14219,"99,9",24,24,0,0,"100,00",13566,653,344,126,36,147,142,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,2,11239,"99,9",24,24,0,0,"100,00",10755,484,295,87,14,88,84,4
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,3,22859,"99,9",24,24,0,3,"99,99",19790,3066,787,897,247,1135,1099,36
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,4,19089,"99,9",24,24,0,1,"99,99",16483,2605,557,779,301,968,938,30
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,5,3182,"99,9",24,24,0,1,"99,97",2270,911,23,6,567,315,313,2
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,6,8272,"99,9",24,24,0,0,"100,00",7664,608,225,155,108,120,118,2
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,8,1747,"99,9",24,24,0,0,"100,00",847,900,24,22,538,316,316,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning DRAMMEN,40347,"99,9",24,24,0,2,"100,00",35749,4596,1101,1042,961,1492,1456,36
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning OSLO,40260,"99,9",24,24,0,3,"99,99",35626,4631,1154,1030,850,1597,1554,43
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,80607,"99,9",24,24,0,5,"99,99",71375,9227,2255,2072,1811,3089,3010,79
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,1,14197,"100,0",24,24,0,1,"99,99",13560,636,352,150,24,110,105,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,2,11389,"100,0",24,24,0,0,"100,00",10904,485,313,90,20,62,62,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,3,22588,"100,0",24,24,0,1,"100,00",19738,2849,727,833,241,1048,1017,31
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,4,18563,"100,0",24,24,0,0,"100,00",16243,2320,556,724,272,768,746,22
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,5,3129,"100,0",24,24,0,1,"99,97",2232,896,17,17,557,305,304,1
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,6,8331,"100,0",24,24,0,0,"100,00",7747,584,202,166,80,136,133,3
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,8,1754,"100,0",24,24,0,1,"99,94",860,893,26,13,542,312,312,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning DRAMMEN,40040,"100,0",24,24,0,2,"100,00",35754,4284,1097,996,914,1277,1252,25
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning OSLO,39911,"100,0",24,24,0,2,"99,99",35530,4379,1096,997,822,1464,1427,37
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt,79951,"100,0",24,24,0,4,"99,99",71284,8663,2193,1993,1736,2741,2679,62
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,1,7991,"100,0",24,24,0,0,"100,00",7851,140,67,39,12,22,21,1
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,2,6173,"100,0",24,24,0,0,"100,00",6062,111,63,26,0,22,22,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,3,17194,"100,0",24,24,0,0,"100,00",16258,936,288,317,69,262,251,11
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,4,14481,"100,0",24,24,0,0,"100,00",13781,700,205,276,60,159,154,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,5,1699,"100,0",24,24,0,1,"99,94",1161,537,9,5,296,227,227,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,6,4811,"100,0",24,24,0,1,"99,98",4625,185,53,50,45,37,37,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,8,1080,"100,0",24,24,0,0,"100,00",538,542,11,5,299,227,227,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning DRAMMEN,26544,"100,0",24,24,0,1,"100,00",25005,1538,332,357,404,445,440,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt i retning OSLO,26885,"100,0",24,24,0,1,"100,00",25271,1613,364,361,377,511,499,12
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-05T00:00+01:00,2019-01-06T00:00+01:00,2019-01-05,Totalt,53429,"100,0",24,24,0,2,"100,00",50276,3151,696,718,781,956,939,17
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,1,7916,"100,0",24,24,0,1,"99,99",7784,131,64,36,13,18,18,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,2,6069,"100,0",24,24,0,0,"100,00",5954,115,50,31,8,26,26,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,3,16850,"100,0",24,24,0,0,"100,00",16008,842,215,259,105,263,251,12
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,4,13982,"100,0",24,24,0,0,"100,00",13256,726,184,194,105,243,239,4
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,5,1370,"100,0",24,24,0,1,"99,93",904,465,7,7,287,164,164,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,6,4041,"100,0",24,24,0,1,"99,98",3844,196,30,44,58,64,63,1
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,8,917,"100,0",24,24,0,0,"100,00",455,462,6,6,276,174,174,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning DRAMMEN,25009,"100,0",24,24,0,1,"100,00",23509,1499,270,275,447,507,502,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt i retning OSLO,26136,"100,0",24,24,0,2,"99,99",24696,1438,286,302,405,445,433,12
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-06T00:00+01:00,2019-01-07T00:00+01:00,2019-01-06,Totalt,51145,"100,0",24,24,0,3,"99,99",48205,2937,556,577,852,952,935,17
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,1,15269,"100,0",24,24,0,0,"100,00",14527,742,375,169,31,167,164,3
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,2,12035,"100,0",24,24,0,0,"100,00",11408,627,369,118,30,110,106,4
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,3,22359,"100,0",24,24,0,2,"99,99",19175,3182,851,943,275,1113,1087,26
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,4,19440,"100,0",24,24,0,1,"99,99",16714,2725,604,777,355,989,964,25
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,5,3600,"100,0",24,24,0,1,"99,97",2681,918,19,20,564,315,315,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,6,7933,"100,0",24,24,0,0,"100,00",7318,615,195,172,83,165,163,2
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,8,1959,"100,0",24,24,0,1,"99,95",1052,906,25,33,533,315,315,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning DRAMMEN,41365,"100,0",24,24,0,2,"100,00",36491,4872,1192,1100,1001,1579,1548,31
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt i retning OSLO,41230,"100,0",24,24,0,3,"99,99",36384,4843,1246,1132,870,1595,1566,29
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-07T00:00+01:00,2019-01-08T00:00+01:00,2019-01-07,Totalt,82595,"100,0",24,24,0,5,"99,99",72875,9715,2438,2232,1871,3174,3114,60
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,1,15624,"100,0",24,24,0,0,"100,00",14880,744,396,147,49,152,145,7
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,2,12128,"100,0",24,24,0,22,"99,82",11493,613,369,108,29,107,103,4
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,3,22983,"100,0",24,24,0,2,"99,99",19370,3611,944,994,317,1356,1330,26
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,4,18742,"100,0",24,24,0,37,"99,80",15855,2850,631,810,385,1024,1002,22
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,5,3562,"100,0",24,24,0,1,"99,97",2629,932,30,11,572,319,319,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,6,8885,"100,0",24,24,0,44,"99,50",8127,714,267,174,110,163,161,2
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,8,2182,"100,0",24,24,0,0,"100,00",1236,946,30,30,548,338,338,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt i retning DRAMMEN,41938,"100,0",24,24,0,103,"99,75",36711,5124,1297,1123,1072,1632,1604,28
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt i retning OSLO,42168,"100,0",24,24,0,3,"99,99",36879,5286,1370,1151,938,1827,1794,33
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-08T00:00+01:00,2019-01-09T00:00+01:00,2019-01-08,Totalt,84106,"100,0",24,24,0,106,"99,87",73590,10410,2667,2274,2010,3459,3398,61
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,1,16407,"100,0",24,24,0,0,"100,00",15665,742,417,149,32,144,141,3
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,2,13194,"100,0",24,24,0,1,"99,99",12593,600,381,98,25,96,93,3
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,3,24087,"100,0",24,24,0,6,"99,98",20545,3536,922,1009,305,1300,1260,40
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,4,19791,"100,0",24,24,0,1,"99,99",16984,2806,610,792,354,1050,1023,27
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,5,3512,"100,0",24,24,0,1,"99,97",2612,899,25,10,554,310,310,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,6,9214,"100,0",24,24,0,1,"99,99",8481,732,240,221,100,171,165,6
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,8,1923,"100,0",24,24,0,0,"100,00",1009,914,31,27,537,319,319,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt i retning DRAMMEN,44123,"100,0",24,24,0,3,"99,99",39067,5053,1263,1138,1016,1636,1600,36
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt i retning OSLO,44005,"100,0",24,24,0,7,"99,98",38822,5176,1363,1168,891,1754,1711,43
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-09T00:00+01:00,2019-01-10T00:00+01:00,2019-01-09,Totalt,88128,"100,0",24,24,0,10,"99,99",77889,10229,2626,2306,1907,3390,3311,79
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,1,16947,"100,0",24,24,0,0,"100,00",16148,799,440,162,52,145,139,6
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,2,13478,"100,0",24,24,0,42,"99,69",12724,712,434,122,44,112,107,5
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,3,23637,"100,0",24,24,0,3,"99,99",20278,3356,923,944,305,1184,1151,33
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,4,19344,"100,0",24,24,0,72,"99,63",16450,2822,632,833,362,995,968,27
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,5,4127,"100,0",24,24,0,1,"99,98",3186,940,39,19,567,315,315,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,6,9731,"100,0",24,24,0,71,"99,27",8898,762,274,199,119,170,166,4
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,8,2699,"100,0",24,24,0,1,"99,96",1724,974,55,32,556,331,331,0
79755V625294,MARITIM-510B,EV18 S55D1 m1561,2019-01-10T00:00+01:00,2019-01-11T00:00+01:00,2019-01-10,Totalt i retning DRAMMEN,45251,"100,0",24,24,0,185,"99,59",39795,5271,1395,1187,1081,1608,1572,36
