Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,11113,"100,0",24,24,0,0,"100,00",10726,387,129,129,35,94,90,4
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,3,6707,"100,0",24,24,0,1,"99,99",6476,230,91,55,17,67,67,0
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Furuset,0,"100,0",24,24,0,0,"100,00",0,0,0,0,0,0,0,0
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Ulven,17820,"100,0",24,24,0,1,"99,99",17202,617,220,184,52,161,157,4
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,17820,"100,0",24,24,0,1,"99,99",17202,617,220,184,52,161,157,4
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,12942,"99,9",24,24,0,0,"100,00",11251,1691,489,490,90,622,596,26
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,3,11109,"99,9",24,24,0,2,"99,98",9988,1119,425,376,63,255,246,9
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Furuset,2,"99,9",24,24,0,1,"50,00",1,0,0,0,0,0,0,0
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Ulven,24049,"99,9",24,24,0,1,"100,00",21238,2810,914,866,153,877,842,35
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,24051,"99,9",24,24,0,2,"99,99",21239,2810,914,866,153,877,842,35
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,12635,"100,0",24,24,0,0,"100,00",10710,1925,557,509,108,751,704,47
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,3,11461,"100,0",24,24,0,0,"100,00",10189,1272,491,415,81,285,272,13
12707V625214,E6 Alnabru Sydgående Furuset Ulven,EV6 S16D1 m7239,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Furuset,1,"100,0",24,24,0,0,"100,00",1,0,0,0,0,0,0,0
