Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,1,3439,"100,0",24,24,0,1,"99,97",3188,250,69,96,9,76,74,2
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,2,3555,"100,0",24,24,0,0,"100,00",3289,266,99,55,45,67,63,4
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Furuset,3555,"100,0",24,24,0,0,"100,00",3289,266,99,55,45,67,63,4
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Kaldbakken,3439,"100,0",24,24,0,1,"99,97",3188,250,69,96,9,76,74,2
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,6994,"100,0",24,24,0,1,"99,99",6477,516,168,151,54,143,137,6
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,1,8406,"100,0",24,24,0,2,"99,98",6841,1563,527,688,45,303,294,9
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,2,8112,"100,0",24,24,0,1,"99,99",6512,1599,599,579,155,266,264,2
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Furuset,8114,"100,0",24,24,0,1,"99,99",6514,1599,599,579,155,266,264,2
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Kaldbakken,8404,"100,0",24,24,0,2,"99,98",6839,1563,527,688,45,303,294,9
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,16518,"100,0",24,24,0,3,"99,98",13353,3162,1126,1267,200,569,558,11
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,1,8888,"100,0",24,24,0,4,"99,95",7211,1673,621,691,47,314,307,7
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,2,8435,"100,0",24,24,0,3,"99,96",6765,1667,621,599,149,298,291,7
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Furuset,8437,"100,0",24,24,0,4,"99,95",6766,1667,621,599,149,298,291,7
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Kaldbakken,8886,"100,0",24,24,0,3,"99,97",7210,1673,621,691,47,314,307,7
88187V625613,Nedre Kaldbakkvei V/ Østre Akersvei,RV191 S1D1 m1389,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,17323,"100,0",24,24,0,7,"99,96",13976,3340,1242,1290,196,612,598,14
