Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,1,1226,"50,0",24,13,1,0,"100,00",1135,91,62,23,2,4,4,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,2,1338,"50,0",24,13,1,0,"100,00",1222,116,75,32,0,9,8,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,3,4954,"50,0",24,13,1,1,"99,98",4158,795,325,330,44,96,96,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,4,4732,"50,0",24,13,1,1,"99,98",3947,784,318,302,51,113,113,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,Totalt i retning Grorud,6180,"50,0",24,13,1,1,"99,98",5293,886,387,353,46,100,100,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,Totalt i retning Äkern,6070,"50,0",24,13,1,1,"99,98",5169,900,393,334,51,122,121,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-27T00:00+01:00,2020-03-28T00:00+01:00,2020-03-27,Totalt,12250,"50,0",24,13,1,2,"99,98",10462,1786,780,687,97,222,221,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,1,345,"100,0",24,24,0,0,"100,00",328,17,10,5,0,2,2,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,2,755,"100,0",24,24,0,0,"100,00",720,35,22,9,0,4,4,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,3,3607,"100,0",24,24,0,0,"100,00",3298,309,143,98,4,64,63,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,4,4681,"100,0",24,24,0,0,"100,00",4202,479,212,162,7,98,98,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,Totalt i retning Grorud,3952,"100,0",24,24,0,0,"100,00",3626,326,153,103,4,66,65,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,Totalt i retning Äkern,5436,"100,0",24,24,0,0,"100,00",4922,514,234,171,7,102,102,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-28T00:00+01:00,2020-03-29T00:00+01:00,2020-03-28,Totalt,9388,"100,0",24,24,0,0,"100,00",8548,840,387,274,11,168,167,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,1,260,"100,0",23,23,0,0,"100,00",246,14,11,2,0,1,1,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,2,494,"100,0",23,23,0,0,"100,00",475,19,13,2,0,4,4,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,3,2711,"100,0",23,23,0,0,"100,00",2457,254,112,58,2,82,82,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,4,3591,"100,0",23,23,0,0,"100,00",3282,309,136,77,10,86,85,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,Totalt i retning Grorud,2971,"100,0",23,23,0,0,"100,00",2703,268,123,60,2,83,83,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,Totalt i retning Äkern,4085,"100,0",23,23,0,0,"100,00",3757,328,149,79,10,90,89,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-29T00:00+01:00,2020-03-30T00:00+02:00,2020-03-29,Totalt,7056,"100,0",23,23,0,0,"100,00",6460,596,272,139,12,173,172,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,1,2638,"100,0",24,24,0,1,"99,96",2429,208,133,53,10,12,12,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,2,3140,"100,0",24,24,0,0,"100,00",2873,267,145,89,8,25,25,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,3,8922,"100,0",24,24,0,0,"100,00",7098,1824,680,731,119,294,289,5
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,4,9311,"100,0",24,24,0,0,"100,00",7292,2019,753,829,125,312,305,7
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,Totalt i retning Grorud,11560,"100,0",24,24,0,1,"99,99",9527,2032,813,784,129,306,301,5
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,Totalt i retning Äkern,12451,"100,0",24,24,0,0,"100,00",10165,2286,898,918,133,337,330,7
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-30T00:00+02:00,2020-03-31T00:00+02:00,2020-03-30,Totalt,24011,"100,0",24,24,0,1,"100,00",19692,4318,1711,1702,262,643,631,12
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,1,1639,"100,0",24,24,0,2,"99,88",1512,125,82,29,6,8,8,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,2,3417,"100,0",24,24,0,0,"100,00",3161,256,138,87,11,20,19,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,3,8228,"100,0",24,24,0,0,"100,00",6546,1682,600,703,140,239,238,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,4,9201,"100,0",24,24,0,1,"99,99",7130,2070,761,830,167,312,306,6
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,Totalt i retning Grorud,9867,"100,0",24,24,0,2,"99,98",8058,1807,682,732,146,247,246,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,Totalt i retning Äkern,12618,"100,0",24,24,0,1,"99,99",10291,2326,899,917,178,332,325,7
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-03-31T00:00+02:00,2020-04-01T00:00+02:00,2020-03-31,Totalt,22485,"100,0",24,24,0,3,"99,99",18349,4133,1581,1649,324,579,571,8
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,1,1838,"100,0",24,24,0,0,"100,00",1700,138,74,49,10,5,5,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,2,3283,"100,0",24,24,0,0,"100,00",2970,313,167,95,17,34,33,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,3,8267,"100,0",24,24,0,0,"100,00",6560,1707,641,668,182,216,212,4
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,4,9379,"100,0",24,24,0,0,"100,00",7273,2106,797,826,199,284,276,8
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,Totalt i retning Grorud,10105,"100,0",24,24,0,0,"100,00",8260,1845,715,717,192,221,217,4
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,Totalt i retning Äkern,12662,"100,0",24,24,0,0,"100,00",10243,2419,964,921,216,318,309,9
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-01T00:00+02:00,2020-04-02T00:00+02:00,2020-04-01,Totalt,22767,"100,0",24,24,0,0,"100,00",18503,4264,1679,1638,408,539,526,13
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,1,1845,"100,0",24,24,0,0,"100,00",1706,139,81,46,7,5,5,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,2,3231,"100,0",24,24,0,0,"100,00",2950,281,141,96,16,28,28,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,3,8442,"100,0",24,24,0,0,"100,00",6667,1775,642,741,162,230,225,5
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,4,9436,"100,0",24,24,0,0,"100,00",7246,2190,779,919,184,308,302,6
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,Totalt i retning Grorud,10288,"100,0",24,24,0,0,"100,00",8374,1914,723,787,169,235,230,5
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,Totalt i retning Äkern,12666,"100,0",24,24,0,0,"100,00",10195,2471,920,1015,200,336,330,6
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-02T00:00+02:00,2020-04-03T00:00+02:00,2020-04-02,Totalt,22954,"100,0",24,24,0,0,"100,00",18569,4385,1643,1802,369,571,560,11
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,1,1933,"100,0",24,24,0,1,"99,95",1772,160,97,52,3,8,8,0
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,2,3288,"100,0",24,24,0,0,"100,00",3020,268,156,83,8,21,20,1
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,3,8604,"100,0",24,24,0,1,"99,99",6852,1751,623,727,134,267,252,15
37530V625530,Rv 163 Linderud,RV163 S1D1 m4499,2020-04-03T00:00+02:00,2020-04-04T00:00+02:00,2020-04-03,4,9528,"100,0",24,24,0,0,"100,00",7510,2018,754,833,144,287,283,4
