Trafikkregistreringspunkt,Navn,Vegreferanse,Fra,Til,Dato,Felt,Volum,Dekningsgrad (%),Antall timer total,Antall timer inkludert,Antall timer ugyldig,Ikke gyldig lengde,Lengdekvalitetsgrad (%),"< 5,6m",">= 5,6m","5,6m - 7,6m","7,6m - 12,5m","12,5m - 16,0m",">= 16,0m","16,0m - 24,0m",">= 24,0m"
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,2,3512,"100,0",24,24,0,0,"100,00",3463,49,29,16,4,0,0,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,4,13452,"100,0",24,24,0,0,"100,00",13001,451,149,131,27,144,136,8
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,6,3915,"100,0",24,24,0,12,"99,69",3765,138,33,31,47,27,26,1
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Ekeberg,2,"100,0",24,24,0,1,"50,00",0,1,0,1,0,0,0,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt i retning Festning,20877,"100,0",24,24,0,11,"99,95",20229,637,211,177,78,171,162,9
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-01T00:00+01:00,2019-01-02T00:00+01:00,2019-01-01,Totalt,20879,"100,0",24,24,0,12,"99,94",20229,638,211,178,78,171,162,9
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,2,8818,"100,0",24,24,0,0,"100,00",8531,287,251,25,7,4,4,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,4,18578,"100,0",24,24,0,2,"99,99",15921,2655,758,879,176,842,818,24
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,6,6923,"100,0",24,24,0,86,"98,76",6158,679,206,177,100,196,194,2
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Ekeberg,22,"100,0",24,24,0,4,"81,82",3,15,11,3,0,1,1,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt i retning Festning,34297,"100,0",24,24,0,84,"99,76",30607,3606,1204,1078,283,1041,1015,26
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-02T00:00+01:00,2019-01-03T00:00+01:00,2019-01-02,Totalt,34319,"100,0",24,24,0,88,"99,74",30610,3621,1215,1081,283,1042,1016,26
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,2,10334,"99,9",24,24,0,0,"100,00",9962,372,326,41,2,3,3,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,4,19724,"99,9",24,24,0,1,"99,99",16492,3231,900,1045,226,1060,1025,35
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,6,7768,"99,9",24,24,0,84,"98,92",6874,810,247,205,116,242,235,7
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Ekeberg,22,"99,9",24,24,0,2,"90,91",6,14,7,6,1,0,0,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt i retning Festning,37804,"99,9",24,24,0,83,"99,78",33322,4399,1466,1285,343,1305,1263,42
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-03T00:00+01:00,2019-01-04T00:00+01:00,2019-01-03,Totalt,37826,"99,9",24,24,0,85,"99,78",33328,4413,1473,1291,344,1305,1263,42
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,2,10595,"99,9",24,24,0,0,"100,00",10184,411,338,61,6,6,6,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,4,19220,"99,9",24,24,0,2,"99,99",16200,3018,899,1002,170,947,914,33
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,6,7717,"99,9",24,24,0,98,"98,73",6882,737,211,194,124,208,206,2
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Ekeberg,18,"99,9",24,24,0,2,"88,89",5,11,4,6,0,1,1,0
44756V1863949,Bjørvikatunell Østgående,EV18 S55D1 m7304,2019-01-04T00:00+01:00,2019-01-05T00:00+01:00,2019-01-04,Totalt i retning Festning,37514,"99,9",24,24,0,98,"99,74",33261,4155,1444,1251,300,1160,1125,35
